It is simply great!,simply great/great/simply
I enjoy the entire milieu and feel of the show. Very engaging; always keeps you interested even when confused,entire milieu/show/always keeps/enjoy/entire
Nothing. I saw one episode and I did not enjoy ut,nothing/saw one episode/one episode/saw one/episode
I've been watching since the beginning so I wait for the new shows,watching since/beginning/since the beginning/new shows/watching
Plot,plot
The way you have to try to piece together the timelines and not knowing who's a host and who isn't.,piece together/way/try/piece/together
I think that this show just needs to end.,end/needs to end/think/show/needs
The concept of the AI that allows you to have a different experience at the park everytime you go,different experience/park everytime/concept/allows/different
I like it,like
sadasdascas,sadasdascas
it gets weirder and weirder. Sometimes hard to follow,gets weirder/weirder/gets/sometimes hard/weirder and weirder
Not really interested in viewing any more episodes,really interested/episodes/really/interested/viewing
the nudity and the violence,violence/nudity
Nothing,nothing
The futuristic storyline,futuristic storyline/storyline/futuristic
The plot twists and characters are so great,plot twists/great/plot/twists/characters
exciting plots,exciting plots/exciting/plots
no comment,comment
It’s thought provoking and very engaging,thought provoking/thought/engaging/provoking
yes good show,yes good show/yes good/good show/yes/show
Don't know,know
"The concept of AI to the degree portrayed in the show is intriguing. Beyond that, I'm finding that I don't really care about the characters (human or host) because they have so few redeeming qualities.",degree portrayed/intriguing/really care/redeeming qualities/show is intriguing
actors,actors
"Season one was great. Season two went downhill for me. With so many other great shows, I stopped watching it.",season one/season/season two went/season two/one
"Managing the push, pull and desires of game players . Seeing each character evolve and their strengths and weaknesses . Seeing humans devalued and tech valued more",game players/managing/push/pull/players
It's far beyond anything I could imagine on my own,far beyond anything/far beyond/beyond anything/could imagine/far
"not normal world, intriguing way of looking at life",normal world/intriguing way/world/intriguing/life
the show itself is amazing! I want a lot of people to join in and watch with me via zoom!,amazing/show/via zoom/zoom/want
I like sci fi shows that are somewhat possible to happen in the future.,like sci/somewhat possible/future/like/sci
"is modern, technological and entertained",modern/technological/entertained/technological and entertained
i love the setting!,setting/love the setting/love
la trama algo confusa pero muy interesante,trama/algo confusa/muy interesante/algo/interesante
It is new and different,different/new and different/new
Very good service and likely promotion 10 points,good service/likely promotion/points/promotion 10 points/good
The concept is so different than anything else,anything else/else/concept/different/anything
I just love the idea of a theme park with robots where you can literally do anything. I also love all the plot twists.,theme park/anything/love/literally do anything/also love
alot of my friends like to watch it,friends like/alot/friends/like/watch
good,good
That it is a park that is futuristic and they can see their wildest dreams come true,dreams come true/futuristic/come true/wildest dreams come/park
The great cast members and the setting of the show,great cast members/great cast/cast members/show/great
The complexity of the characters plus the high level of twists and turns in the overall story make it interesting.,overall story make/characters plus/high level/overall story/story make
Nothing,nothing
Th concept of a.i,concept
Is very interesting,interesting
It’s amazing and I very much do love it,amazing/much/love/much do love
Te acting. James marsden when he was alive.,acting/james marsden/james/alive/marsden
"I love the cast and overall character stories. It is a well written show, even if at times it is confusing.",overall character stories/character stories/overall character/well written show/stories
The characters and the complex storyline.,complex storyline/storyline/characters/complex
Its just interesting,interesting
good,good
I like the complex storylines and how different things tie together.,things tie together/different things tie/tie together/complex storylines/different things
NOTHING ELSE REALLY DRAWS ME. I'M JUST SO MESMERIZED BY THE SHOW.,nothing else really/else really draws/nothing else/else really/really draws
it is very good,good
the story,story
The acting and storylines are unique and never boring.,never boring/boring/acting/storylines/unique
The concept of the robots becoming something of their own race.,robots becoming something/robots becoming/becoming something/race/concept
action,action
"nothing draws me into this show! I wasted my time watching the first season, hoping it would get better, but nope!",nothing draws/nothing/show/draws/first season
Seems like a show that would have good plot twists,good plot twists/seems like/plot twists/good plot/seems
The intertwining of multiple worlds coupled with the actors/actresses that fill the character roles. Creative writing is tough to top too,multiple worlds coupled/character roles/multiple worlds/worlds coupled/actors
storyline,storyline
the characters are really attractive and amazing,really attractive/amazing/attractive and amazing/characters/really
There isn't another show like Westworld out there. It keeps you engaged and wanting more. We are big sci fi fans.,show like westworld/another show like/like westworld/another show/show like
Unexpected events attract me,unexpected events attract/unexpected events/events attract/unexpected/events
good,good
"I had pretty much given up on it, but need to make sure I'm not wrong.",pretty much given/pretty much/much given/make sure/wrong
It’s intense. Leaves you wanting more,intense/leaves/wanting/leaves you wanting
i prefer not answer on these question,question/prefer/answer/prefer not answer
The complexity of robots coming to terms that they are not human and Deloris' dilemma and how she will deal with it.,robots coming/deloris/human and deloris/dilemma/complexity
"It is an extremely unique show with an innovative storyline that is not really offered anywhere else, in my opinion",offered anywhere else/extremely unique show/really offered anywhere/anywhere else/extremely unique
all very good,good
It's an intriguing concept and made with real money.,real money/intriguing concept/money/intriguing/concept
its cool,cool
the mixing of AI with human interaction. the fact that you can't tell who is real or not. and the fact that the AI's aren't aware that they're AI's.,human interaction/interaction/mixing/human/fact
I like the suspense and the action. Seeing different people hopefully come together,like the suspense/seeing different people/hopefully come together/action/seeing different
story line,story line/story/line
Its fun to watch,watch/fun to watch/fun
The actors,actors
Storyline different from anything else I have watched,storyline different/anything else/storyline/watched/different
Has a good story and characters,good story/characters/story and characters/good/story
it's just very interesting and really well written,really well written/well written/really well/written/interesting
"I am a big science fiction fan. To be honest, I need to rewatch some of the episodes because ive been skipping around and not watching episodes in order.",science fiction fan/big science fiction/fiction fan/big science/science fiction
I've watched it but am not all that interested.,watched/interested
all very good,good
Very good for me and i like it very much,good/much/like
good,good
Enjoy the sci fy/futuristic genre,futuristic genre/enjoy/futuristic/genre/enjoy the sci
it's about the death of humanity,humanity/death of humanity/death
Its interesting and engaging,engaging/interesting and engaging/interesting
It got me hooked episode 1,hooked episode/got/hooked/episode/got me hooked
"This TV-Show has a great potential, I have problems in how the story it´s narrated,but it has that element of intrigue and Sci-Fi I love.",great potential/narrated/show/sci/intrigue and sci
the ww2,ww2
I like it,like
The complexity,complexity
the filming is fabulous,fabulous/filming is fabulous/filming
Nothing in particular,nothing/particular/nothing in particular
The drama and the futuristic theme make me feel very intrigued about serie and I would like to know and see more and more,futuristic theme make/futuristic theme/theme make/serie/intrigued about serie
I like it,like
nothing,nothing
Nothing,nothing
"Great cast & writing. Intriguing concepts explored in the plot — interesting to see what things they make a point to show, even in passing. Fun guessing and eventually seeing how things unfold",great cast/writing/great/cast/intriguing concepts explored
good,good
great drama; thrilling,great drama/thrilling/great/drama
It’s weird,weird
Westworld doesnt appeal even though all my family watch it and recommend it,appeal even though/appeal even/even though/family watch/westworld
"Westworld is innovative, thought-provoking, and intriguing. It is a fantastic dystopia that examines the cross-section of humanity and technology. I love it! I particularly love shows like Westworld that are about sci-fi dystopias and question the right and wrong of technology and the future. Even though they are fantasies at this time, you can't help feel that they may prophesize something about the future. Additionally, the way the show was set up and written was extremely clever and engaging, from the first season's theme park introduction to the new season's step into the real world. Content like this is not frequent and it definitely makes this show a must-watch for a lot of people including me.",shows like westworld/thought/provoking/innovative/intriguing
trying to unravel the mystery,trying/mystery/trying to unravel/unravel the mystery/unravel
because i love this type of movie soo much,movie soo much/soo much/movie soo/much/love
good drama quality,good drama quality/good drama/drama quality/good/quality
none,none
The intense storyline,intense storyline/storyline/intense
Very,
Yes,yes
The detail to the story telling of all the characters and well written storyline helps.,written storyline helps/well written storyline/storyline helps/story telling/well written
I think it is very interesting and attractive to watch it with family and friends,friends/family and friends/think/interesting/attractive
It has a good and interesting story and great actors that complement it.,good and interesting/interesting story/great actors/good/interesting
Good effects,good effects/good/effects
ITS DRAMA AND ITS ACTORS,actors/drama
With the coronavirus I do plan to watch it. It was confusing for me the first time trying to get into it so I didn’t have the time to figure it out.,first time trying/coronavirus/plan/watch/first time
is very interesting show to watch,interesting show/watch/show to watch/interesting/show
The hosts seemingly becoming almost human in their minds,hosts seemingly becoming/seemingly becoming almost/becoming almost human/hosts seemingly/seemingly becoming
the show itself,show
That it is shown in los angeles and that they have the character that I like,los angeles/like/shown/los/angeles
that is so good consider,good consider/consider/good
Thanks ??,thanks
rewqwercwercwercwercwecrwqercwecrqwecrwercqwercwec,rewqwercwercwercwercwecrwqercwecrqwecrwercqwercwec
I am an original fan of the movie that was released in the early 80s also I am a big fan of a video game franchise called red dead redemption and the show Westworld is similar And provides a very unique experience for me as a viewer,early 80s also/video game franchise/game franchise called/franchise called red/called red dead
There are a lot of great acting performances and a lot of shocking twists and turns.,great acting performances/great acting/acting performances/shocking twists/lot
Everything is good,everything/good/everything is good
The scfi part of thew TV series and the actress that play the leading role Rachel Wood .,role rachel wood/leading role rachel/rachel wood/role rachel/scfi part
Is unique an very different from other shows,shows/unique/different
i concept of the theme to reprogram androids lots of interesting characters,reprogram androids lots/interesting characters/reprogram androids/androids lots/characters
it has a good complex story. it has great cast and they act really well,good complex story/complex story/good complex/act really well/story
The care that goes into the production of the show. The attention to detail in the writing.,show/care/goes/production/care that goes
I enjoy the overall storyline.,overall storyline/storyline/enjoy/overall/enjoy the overall
"I like the concept, it makes you think and the actors are top notch. The show just draws you in and keeps you interested.",top notch/concept/notch/like the concept/like
nothing,nothing
curious,curious
"I really like Sci-fi, and Westworld is a new way of the Sci-fi with a lot of dramas",really like sci/like sci/really like/new way/sci
Complex. Something different to watch.,complex/something different/something/watch/different
The premise. The visuals and writing. The plot lines. The acting. I think it's the best show available right now.,premise/plot lines/writing/best show available/show available right
it looks interesting to me,looks interesting/looks/interesting
Dolores's revolution. Serac trying to make the world a better place. Caleb's relationship with Dolores. The technology portrayed on the show.,revolution/dolores/serac trying/better place/caleb
"This weeks episode of the HUGE reveal that DOLORES made multiple copies of herself and stuck them into all the others like HALE, etc... I suspected she was up to no good! “If you want things done right, do it yourself.”",others like hale/dolores made multiple/made multiple copies/like hale/huge reveal
I just really love the concept of big tech becoming a monster and it's creations coming back to haunt them.,big tech becoming/really love/big tech/tech becoming/monster
There is nothing else like it on television. I really enjoyed the environments in seasons 1 and 2.,nothing else like/nothing else/else like/television/nothing
it is the hotest show of the year and all my friends and I watch it,hotest show/hotest/show/year/friends
great,great
no comment at this time.,time/comment
Just an all around great sci-fi show!,around great sci/great sci/around great/sci/show
The visual effects. The futuristic scenes this season will draw me into more episodes.,visual effects/effects/visual/futuristic scenes/episodes
its great over all,great
sci-fi,sci
Evan Rachel wood,evan rachel wood/evan rachel/rachel wood/rachel/evan
It is a good show that I enjoy. Smart and thrilling,good show/enjoy/good/show/smart
the storyline is very good,good/storyline
"I am very much into sci fi and always have been since I was practically raised on it and this is one show fitting the mold of themes I like most that is available to me right now, I’m not too picky. Also if many people are watching it, and they are since it’s on hbo and easily accessible, it’s something we can all have in common.",one show fitting/practically raised/one show/show fitting/themes
Nothing,nothing
just how it's such a crazy thriller,crazy thriller/thriller/crazy
..... .... ... ...,
It's different.,different
nothing at all is important enough to put here,important enough/nothing/important/enough/put
I just enjoy the way the season plays out.,enjoy the way/season plays/enjoy/way/season
Nothing,nothing
it is great,great
"I love attention to small details, the music is impeccable, so is the costume & set designs. This makes it more immersive for me personally.",set designs/small details/love attention/details/impeccable
I like the idea of the show and the great cast draws me in.,great cast draws/like the idea/great cast/cast draws/like
I like the creativeness of the show,like the creativeness/show/like/creativeness
I want to see the caat how they are work on it too. And as well what will the story end.,story end/want/see/caat/work
It's a very exciting show that put you on your nervs,exciting show/nervs/exciting/show/put
Awesome charcter and story,awesome charcter/awesome/story/charcter and story/charcter
Because I believe that it is base on true advents that has happen in this world.,true advents/world/believe/base/true
The whole premise,whole premise/premise/whole
Never sure what will happen next,never sure/happen next/never/next/sure
All the drama and suspense,suspense/drama and suspense/drama
that was good. i will like this more.,good/like
It's futuristic.,futuristic
I have heard a lot of good news about it. The plot makes it good,good news/good/heard/lot/news
how humanity is evolving into cyber experiences.,cyber experiences/experiences/humanity/evolving/cyber
the action scenes and the different implementation of role,action scenes/different implementation/role/implementation of role/action
It's like a thrilling rubix cube you get to watch come together. The rate in which you find out information with characters doesn't feel dumb downed for the sake of its viewers. The cast is amazing and you are always excited to see where they end up next or how they evolve.,watch come together/thrilling rubix cube/come together/thrilling rubix/rubix cube
I really like the cast,really like/cast/like the cast/really/like
Nothing,nothing
I love the quality writing. HBO puts out quality work,quality writing/hbo puts/writing/hbo/quality work
I like that it is different from science fiction shows. It has a lot of drama and excitement.,science fiction shows/fiction shows/science fiction/shows/like
It's addicting and always keeps you guessing,always keeps/addicting/guessing/addicting and always/keeps you guessing
I liked the various worlds. THis season doesn't seem to have that.,various worlds/worlds/liked/various/seem
I loved the 1st two seasons plots and characters,1st two seasons/two seasons plots/1st two/two seasons/seasons plots
Constantly changing plots and twists...DELORES!!!,constantly changing plots/delores/constantly changing/changing plots/constantly
What drives me in is the really crazy writing.,really crazy writing/crazy writing/really crazy/writing/drives
"It's a gripping, thought-provoking series that kept me entertained from the first scene to the end credits. And it has action, complex characters, amazing soundtrack, awesome visual effects, deep dialogs and impressive actors",provoking series/end credits/first scene/thought/awesome visual effects
Storyline,storyline
Love the graphics and the design of the series. The complex storyline and the futuristic artificial intelligence aspects.,love the graphics/artificial intelligence aspects/futuristic artificial intelligence/intelligence aspects/love
"the story line is great, the cast is exceptional and the twists and turns keep me coming back!",coming back/story line/turns keep/great/back
The concept of the show and the good acting,good acting/acting/concept/show/good
interesting,interesting
The dystopian and sci fi elements,elements/sci fi elements/dystopian/sci/dystopian and sci
The plot and acting talent really makes me want to continue to watch the show. Both aspects make this show appealing to watch and really interesting.,acting talent really/talent really makes/acting talent/want to continue/talent really
It’s unlike any other storyline,unlike/storyline
Characters and events,characters/events/characters and events
Everyone talks about it,everyone talks/everyone/talks
to me the show is confusing and hard to make sense..i don’t get it,make sense/sense/get/show/confusing
Everything about the show. The storylines are completely different from anything else on tv.,everything/show/completely different/anything else/storylines
I like the transition from the original theme to the new plot,new plot/like the transition/original theme/plot/like
The special effects used for the show,special effects used/special effects/effects used/show/special
N/A,
"Science fiction, thriller, with artificial intelligence",science fiction/thriller/artificial intelligence/science/fiction
Nothing,nothing
It has a nice story.,nice story/story/nice
The high quality program,high quality program/quality program/high quality/program/high
Seeing what happens next. Never sure how the story is going to progress.,happens next/seeing/next/seeing what happens/happens
It’s character driven with amazing sets and visuals.,character driven/amazing sets/character/visuals/sets and visuals
Very good show to watch I really enjoy it,good show/really enjoy/good/show/watch
I'm really not sure I've only watched it once,really/really not sure/sure/watched
i dont know what to say but am really excited for this new season of this beloved show,beloved show/really excited/new season/show/know
I think that because they have a futuristic and western setting at the same time it really keeps me watching,western setting/really keeps/watching/keeps me watching/think
Just the reality warping type drama it brings.,reality warping type/warping type drama/reality warping/warping type/type drama
You have any questions or would like to discuss this matter is greatly welcome in this matter as I have a very good time to work,would like/greatly welcome/good time/work/matter
cool,cool
qwertyuijytrewertyuiujyhtgretyjghjgfedwrtyjh,qwertyuijytrewertyuiujyhtgretyjghjgfedwrtyjh
N/A,
"The character arc, particularly if Dolores and the man in back are very interesting. The show itself tackles interesting concepts in a new and different way",character arc/dolores/tackles interesting concepts/particularly if dolores/arc
Have only seen part of one episode so I have no opinion.,one episode/seen part/episode/seen/part
"The writing, the story, the acting, the scenery are all impressively done. Love the genre",impressively done/writing/story/acting/done
Interesting,interesting
It's a good kind of dark storytelling,dark storytelling/good kind/storytelling/good/kind
"You totally misunderstand. I’ve seen one episode, the first episode, a year or two ago. Write your survey better.",totally misunderstand/misunderstand/seen one episode/episode/totally
"The story line is different, but it is engaging. The characters are make the show exciting, yet it has a darkness to it. The privacy aspect of the show reflects how big ben is always lurking.",story line/different/engaging/show exciting/line is different
I like the drama,drama/like the drama/like
I love the actors,actors/love the actors/love
extermely,extermely
The artificial intelligence involved in the plot,artificial intelligence involved/artificial intelligence/intelligence involved/plot/artificial
Great show!,great show/great/show
It’s very different from any other show,show/different
No NFL football to watch,nfl football/nfl/watch/football to watch/football
waching this program makes me very motivated and can learn a lot,program makes/waching/lot/waching this program/program
I love the nudity.,nudity/love the nudity/love
"I like sci-fi and it is one of my favorite genres. Artificial Intelligence is also a main talking point at the moment, especially as we as a race move towards more machines and electronics. What makes it a good show is that it is engaging, well-written, has good plots, and knows how to keep the audience engaged.",like sci/sci/artificial intelligence/favorite genres/like
the unusual sci-fi aspect,unusual sci/sci/aspect/unusual
Season 2 was hard to follow...I don't know if I would do season 3 unless someone said that it was better,follow/hard to follow/season/hard/unless someone said
Like futuristic element - but want to also keep loving characters from beginning. hard to follow at times. haven't started season 3 yet,like futuristic element/also keep loving/keep loving characters/like futuristic/futuristic element
because it is very good and i like it very much,good/much/like
my whole house sits together to watch,whole house sits/house sits together/whole house/house sits/sits together
nothing anymore. season 2 was too confusing,nothing anymore/nothing/anymore/season/confusing
The show is very surprising and there is nothing else like it,nothing else like/nothing else/else like/show/surprising
i like the artistic design behind the world that show lives in,artistic design behind/artistic design/design behind/show lives/like
The continuous plot twists,continuous plot twists/plot twists/continuous plot/twists/continuous
The futuristic nature of the show. The idea behind AI becoming more self aware and self directed. I like sci-fi. It can be a frustrating show to watch though as it is sometimes hard to follow.,futuristic nature/futuristic/nature/self directed/self
its amazing for me. its completely thrilling so its make a good show,good show/amazing/completely thrilling/show/completely
You never know what's going to happen from week to week. It's unpredictable.,never know/going/week/unpredictable/going to happen
The setting of the show and plot twists,plot twists/twists/setting/show/plot
well like i said ive only watched 1 and half shows.i didnt realize what all the ads ive sen what it was about until last week.now i know this is a must watch series,well like/well/watched/must watch series/like
I like the sci fi nature of the show. Love the plot twists. Love the cast and JJ Abrams.,show/love/plot twists/like/sci
Nothing the Westworld.,westworld/nothing the westworld/nothing
It is a great show and draws me jn because of how unique and unpredictable it is. Even th fullest moments of the show make me excited to see what happens.,great show/show/great/draws/unique
"It started off very engaging, then they tried doing too much with the narrative, so I stopped watching.",stopped watching/engaging/narrative/watching/started
It’s like nothing else on TV and seems like something that could plausibly happen in the future.,could plausibly happen/like nothing else/seems like something/nothing else/could plausibly
Definitely the acting - all of the actors are extremely high-caliber and they never make the show seem unbelievable (even with all of the Scifi elements).,show seem unbelievable/scifi elements/extremely high/seem unbelievable/never make
The complex story line,complex story line/story line/complex story/line/complex
To see if the robots will win,win/robots will win/see/robots
I like the story its very good,good/like/story/like the story
Mostly it's the entire cast. The acting on the show is phenomenal and the story lines are very engaging.,entire cast/mostly/cast/story lines/entire
goood,goood
It addresses a lot of complex questions in an engaging way. Its storylines have enough mysteries and loose ends to make you want to see what happens in the next episode,engaging way/complex questions/way/next episode/addresses
It's an intriguing show that makes me think.,intriguing show/think/makes me think/intriguing/show
"It's a modern show about big data and privacy, and the characters are easy to follow.",modern show/big data/privacy/follow/data and privacy
It is about the new world and how technology is changing and the world is evolving and it is exciting with all the characters and story lines. It really gets me interesting in finding out more and what happens next,new world/world/evolving/story lines/world is evolving
the better writing and the acting is quite good overall.,quite good overall/good overall/better writing/quite good/overall
It is different it has a lot of good characters and sub plots,sub plots/good characters/plots/different/lot
The fact that it reflects our current society.,current society/society/fact/reflects/current
Suspense and character dynamics,character dynamics/suspense/dynamics/suspense and character/character
I don't watch it,watch
I just want to see if I can actually figure out what is happening.,actually figure/happening/want/see/actually
"Love how it’s a fake world, than all the twists on the show",fake world/love/world/show/fake
no,
I like the addition of the guy that played Jesse on breaking bad to the cast.,played jesse/like the addition/breaking bad/jesse/cast
i dont really watch the show,really watch/show/watch the show/really/watch
it makes me think,think/makes me think/makes
its extremely thought provoking. You feel like you are in the show,extremely thought provoking/thought provoking/extremely thought/provoking/extremely
"because this complete as possible,so that is very great and most beautiful.",possible/beautiful/complete as possible/complete/great
I want to know what happens next and I like the sci fi elements to the show.,happens next/next/want/know/happens
It has a complex storyline that provides suspense and lots of surprises.,complex storyline/provides suspense/surprises/lots of surprises/complex
Westwood makes you want to watch More episodes.,westwood makes/westwood/episodes/watch more episodes/makes
It's too many subplots,many subplots/subplots/many
always a good twist,good twist/always/twist/good
The complexity,complexity
all the different stories,different stories/stories/different
The writing is excellent and I want to see what happens next,happens next/next/writing/excellent/want
I'm not interested in the subject matter. It's too dark for me. I prefer other shows.,subject matter/matter/interested/subject/shows
"The genre , storyline and the visuals",genre/storyline/visuals
"The show's concept is different from anything else I've seen, and I like the cast.",anything else/seen/show/concept/cast
"Cast, writin, grenre",cast/writin/grenre
Visual elements and character studies are interesting.,visual elements/character studies/visual/interesting/studies are interesting
Like how they took a 1970's sci-fi concept and made it relevant for a 21st Century. Also has fantastic scripts and plot twists and well-cast with actors and actresses I've grown to love over the years.,21st century/century/sci/like/1970
"Everything! Trying to figure out who is who, what everyone's motives are, and how this will all play out",everything/trying/everyone/motives/figure
Syfy,syfy
I like the plot of the story,like the plot/story/like/plot
The science fiction concepts drew me in initially.,science fiction concepts/fiction concepts drew/science fiction/fiction concepts/concepts drew
I love the originality and the sci-fi elements,love the originality/sci/elements/love/originality
The cast and mysterious nature of the plot,mysterious nature/plot/cast/mysterious/nature
Interesting concept with a good story line and character s,good story line/interesting concept/good story/story line/interesting
Thanks ur service is good lov u,good lov/thanks/thanks ur service/service/good
I was drawn into it by the cast.,cast/drawn
It keeps changing stories,keeps changing stories/changing stories/keeps changing/stories/keeps
the plot and characters,characters/plot and characters/plot
everything in this show is interesting,everything/interesting/show is interesting/show
i like this good,good/like this good/like
None that I know of,none/know
Story,story
I like the visuals and the living ais,living ais/like the visuals/ais/like/visuals
Idk really nothing everything really nothing,really nothing everything/idk really nothing/idk really/nothing everything/really nothing
"The exploration of the parks and characters are extremely interested in the idea that someone could continuously go into the parks or continue in the parks and those characters escaping is thrilling. I was a big fan of the original movie and novel, but bringing the show Into the modern era has made it extremely interesting. I am not caught up on all of the episodes but I do intend to watch due to the acting riveting story lines and interesting nature of character development. The emotional attachment I have to some of the characters is greater than other shows in the genre. I am not a huge fan of Aaron Paul on the show. It seems a little odd to have him on the show due to his involvement in a show with similar dark storylines and themes.",someone could continuously/someone could/could continuously/parks/extremely interested
None,none
It s a good representation of what future entertainment parks would look like,would look like/future entertainment parks/entertainment parks would/parks would look/look like
It’s a unique concept. The acting is amazing too and I adore the cast.,unique concept/concept/unique/cast/acting
It's very interesting,interesting
I havent finished the show and yall including major spoilers is a real weird move,real weird move/including major spoilers/weird move/including major/major spoilers
"Nothing draws me to the show anymore, I do not watch any current seasons",nothing draws/show anymore/current seasons/nothing/anymore
great cast great story line,great story line/cast great story/great cast great/story line/great cast
It is different.,different
It is very unique and has a plot that I've never seen before. I also like that there is always something unexpected happening.,never seen/something unexpected happening/never/unexpected happening/always something unexpected
i want to keep pushing my brain,keep pushing/brain/pushing my brain/want/keep
It’s just so good,good
"Other than the overall cast of characters and the actors who portray them, I love the concept and sci-fi genre",overall cast/sci/genre/concept and sci/overall
I love futuristic shows that really make you think. This show does that for me.,love futuristic shows/love futuristic/futuristic shows/really make/think
The writing,writing
It's a show about revolutions in a sci-fi universe,sci/universe/show/revolutions/show about revolutions
Guns,guns
I like the action in it with the twist and turns in the plot,plot/like/action/twist/turns
It’s a good idea,good idea/idea/good
The Fantady element of the show. I'm a fan if the movie versions,fantady element/fantady/show/movie versions/element
Curious as to how Delores is going to change the real world. And how the others are going to affect it too.,real world/delores/curious/world/delores is going
"I think, everything is okey.",think/everything/okey/everything is okey
"Sci Fi, it's about things that can actually happen here in the close future.",close future/actually happen/sci/future/things
THE CHARACTERS AND THE STORYLINES,storylines/characters
"season 1 was good, but confusing & I didn't have HBO when season 2 was on",hbo/good/confusing/season/hbo when season
"I like the wild west theme, the cinematography as the overall questions it raises about humanity.",wild west theme/west theme/wild west/overall questions/theme
Westwporld is a good show to watch on tv,good show/westwporld/good/show/watch
"I haven't seen enough of the show to know, but it has a good cast and a complex storyline",seen enough/complex storyline/good cast/seen/know
"It has/had an interesting plot line. I love the past seasons and how you don't know who is a host and who is a guest. This season is so confusing I almost want to stop watching, but I'll continue watching to see how it pans out. Actually, I don't know if I would continue to watch if it wasn't for Aaron Paul. He's an amazing actor.",interesting plot line/plot line/interesting plot/aaron paul/line
It’s different than any other show. The acting and storyline is great and captivating.,different/show/captivating/acting/storyline
"I love the cast and the acting. HBO always has great tv series, I just have not had time to keep fully up to date",love the cast/hbo always/acting/hbo/love
ercweqqxrwrcwercwercewrcwecrqcrqwecrqwecrqwerwqercwqecrwqercwecre,ercweqqxrwrcwercwercewrcwecrqcrqwecrqwecrqwerwqercwqecrwqercwecre
I like the intrique of the characters.,like the intrique/characters/like/intrique
it is thrilling and unexpected,unexpected/thrilling and unexpected/thrilling
The concept of what AI could be like in the future.,future/concept/could/like/could be like
Never know what will happen next,never know/happen next/never/next/know
The overall story and the cast are great to me.,overall story/overall/story/cast/great
I enjoy the alternate reality aspect. I find it fascinating that AI could become the ruling class,alternate reality aspect/reality aspect/alternate reality/aspect/ruling class
science fiction of artificial intelligent that could likely depict the real future world,real future world/could likely depict/science fiction/future world/artificial intelligent
The technology in the show and how the characters interact with each other in that world.,characters interact/world/technology/show/characters
nothing,nothing
It's a great concept and has a fantastic cast.,fantastic cast/great concept/cast/great/concept
The thrill of it,thrill
all very good,good
"It has a very complex storyline that, although hard to follow at times, is filled with excitement, adventure, violence, and mystery. All things I like in the show. There are multiple story lines going on at once which makes it very entertaining",although hard/complex storyline/adventure/violence/although
"Very good acting, thrilling story, and good sci-fi genre",thrilling story/good acting/good sci/acting/thrilling
The amazing setting,amazing setting/setting/amazing
"I love sci-fi. The acting, the writing and the visual effects on this show are all top notch! i loved each season so far. I loved in season one all the plot twists and how you just didn’t know what was really going on and how it was all brought together. Every week I can’t wait for the next episode. And after each season so far I can’t wait for the next season. And I hope they do even more after this one. I truly love this show.",love sci/season/sci/loved/wait
I like the plot and the reason behind the show,like the plot/reason behind/show/behind the show/like
the actor,actor
Great,great
All the future and technology,technology/future and technology/future
different than other shows,different/shows
this is not good,good
The plot,plot
The fact that it's a sci-fi is the most appealing,sci/appealing/fact
Tjebsci fin experience is amazing got to watch,tjebsci fin experience/tjebsci fin/fin experience/amazing got/tjebsci
Strange and unique plot lines,unique plot lines/plot lines/unique plot/strange/lines
amazing,amazing
the complex story that always gives new twists,gives new twists/always gives new/new twists/complex story/always gives
Genre and characters,genre/characters/genre and characters
haven't been engaged with the show for awhile so Im not sure,awhile/engaged/show/show for awhile/sure
that the store line seems to ever changing,store line seems/ever changing/store line/line seems/changing
Interesting storylines,interesting storylines/interesting/storylines
Love the mystery,love/mystery/love the mystery
new directions,new directions/new/directions
"It is nothing like anything on TV, Second season was a little confusing the first time, but after watching it again, makes sense",nothing like anything/second season/makes sense/first time/nothing like
the complexity of the characteristic and the wide imagination,wide imagination/imagination/complexity/characteristic/wide
"I really love the aotryline of the show. I feel like I can never guess what will happen next, and the actors and actresses are very good.",really love/love the aotryline/show/happen next/really
I like the story is entertaining,entertaining/story is entertaining/like/story/like the story
yes,yes
It's different from other shows on tv at this time,different/time/shows
It always keeps you wondering what happens next,happens next/always keeps/next/always/keeps
its the best,best
have already invested this much time into it to stop now,already invested/much time/already/invested/much
I like this also good,also good/good/like/also/like this also
It keeps you guessing as to what is actually happening and in what timeline.,actually happening/timeline/keeps/guessing/actually
I like scifi related shows but I don't like having a hard time following the story from season to season,scifi related shows/like scifi related/related shows/scifi related/like scifi
"It has the same title as a movie title, but it’s completely different",completely different/movie title/completely/different/title
"It's violent, sexual and dark. That is just what I want to see after years of watching the Disney channel, Cartoon network, Nickelodeon with kids.",violent/cartoon network/sexual/dark/disney channel
I like thandie newton she's my favorite actor and the reason I started watching. It always has me on the edge of my seat such brilliant writing. I'm hard to get one over on but it get me a lot of time. It does the same thing as game of thrones suspense so I've been hooked can't wait for the next episode.,like thandie newton/thandie newton/like thandie/newton/started watching
It's unique compared to other shows.,unique compared/unique/shows/compared
I don't know,know
It explores the thing margins of human behavior that we consider acceptable,consider acceptable/thing margins/human behavior/acceptable/explores
I like the action and adventure,adventure/action and adventure/like/action/like the action
Great story line and suspense,great story line/great story/story line/great/suspense
love new thing going on,love new thing/new thing going/love new/new thing/thing going
nothing at all,nothing
